cluster,avg_spam,x,y,urls,non_alphanumeric_punctuation_coefficient,email_in_name,contains_sexual_word,capital_coefficient,email_length,whitespace_coefficient,contains_currency
1,0.5454545454545454,-0.613159251392898,-0.1592105006263025,0.0,0.008782711441632689,0.468975468975469,0.0,0.26800976244853597,0.00011326205763794623,0.0014762706573002637,0.0
1,0.045454545454545456,-0.6422706185122362,-0.1691028331539135,0.0,0.012048815508773795,0.6563590449954086,0.0,0.2044759553682399,0.0007789125347022639,0.00419040356150613,0.0
1,0.07659574468085106,-0.7024875600662384,-0.1890220989193881,0.0,0.009212387202776518,1.0,0.0,0.0401464154610033,0.00039966376910429585,0.0016336255620508023,0.0
1,0.01282051282051282,-0.7035836889066427,-0.19063001913857197,0.0,0.009291070870545296,1.0,0.0,0.18619805204645168,0.0002160678779522964,0.0019299797546910356,0.0
1,0.05263157894736842,-0.7095357368398915,-0.19936455008957638,0.0,0.01005519364522808,1.0,0.0,0.9851302516883823,0.00017457899746013548,0.0024414260996888843,0.0
1,0.6438356164383562,-0.6297377372349043,-0.16337706300954719,0.0,0.009223104563415126,0.5992799438004917,0.0,0.05314169668426707,0.0002744704986733217,0.0015448438160292136,0.0
1,0.5384615384615384,-0.5878850046312659,-0.1560019448532378,0.0,0.008780901445222561,0.3224358974358974,0.0,0.947077158476508,0.0002766954298555485,0.0014931158148785847,0.0
1,0.3409090909090909,-0.5569398079748745,-0.1383867587847461,0.0,0.00951572323576867,0.1949494949494949,0.0,0.14019925543053743,0.0003965774278439223,0.0018747694812156566,0.0
1,0.7345132743362832,-0.5211060226255825,-0.12500790438826576,0.0,0.009190378860579,0.0,0.0,0.0624054615652051,0.00021198717990707685,0.0016778287473881999,0.0
1,0.2972972972972973,-0.6764709598101792,-0.1797230930327042,0.0,0.00944789302077703,0.8571428571428572,0.0,0.02950456129780343,0.00032089970050415444,0.0017759264535061787,0.0
1,0.8181818181818182,-0.5664584934142016,-0.14102178884614802,0.0,0.009328272904235773,0.25,0.0,0.0551798985550495,0.0001789333997025144,0.0016414094279981729,0.0
1,0.034482758620689655,-0.7028897930513351,-0.1896123084744842,0.0,0.009247116543696247,1.0,0.0,0.0940105766068141,0.0003412810027241907,0.001741879979249696,0.0
1,0.9473684210526315,-0.5984409524378408,-0.15197022535766513,0.0,0.009898334567361132,0.4279448621553884,0.0,0.011254144772747745,0.00038538689892740917,0.0022383122122825922,0.0
1,0.04619565217391304,-0.7027481699427203,-0.18940443293433562,0.0,0.009273773611592892,1.0,0.0,0.07472285680125736,0.0004160033924898592,0.001679260307498743,0.0
1,0.6836734693877551,-0.6118488132122372,-0.15709147063855447,0.0,0.009310257149961856,0.5,0.0,0.05862873436446462,0.00033086401280049384,0.0016507521811188826,0.0
1,0.04838709677419355,-0.7041138712078407,-0.19140837654490814,0.0,0.009255591451304234,1.0,0.0,0.25767653858055106,0.0002327746564697422,0.0019067584082600047,0.0
1,0.023809523809523808,-0.7032110894336565,-0.19008342364300904,0.0,0.009081512684404588,1.0,0.0,0.1368326646341622,0.00027975987650276184,0.0016805858475085911,0.0
1,0.34615384615384615,-0.7062115494078772,-0.1944862576188751,0.0,0.00909042024901887,0.9970414201183432,0.0,0.546478560541204,0.0003574986901857483,0.0018236861665138747,0.0
1,0.019498607242339833,-0.7029712776979524,-0.18973180995364303,0.0,0.00911139111352046,1.0,0.0,0.10467490724957113,0.0003710485633797733,0.0016031512377173837,0.0
1,0.0,-0.7033051406921111,-0.19022145385132055,0.0,0.008993347264085492,1.0,0.0,0.14964777158232592,0.0003087912341699213,0.0016205992257723387,0.0
1,1.0,-0.5272864968525294,-0.1340778158483293,0.0,0.00476832336412805,0.0,0.0,0.8980924182510293,0.001076907668609842,0.002404183025530336,0.0
1,0.03,-0.6126770532383843,-0.1583061166301112,0.0,0.008769907147730828,0.5,0.0,0.16935154488424728,9.448106501226805e-05,0.0013143301316774231,0.0
1,0.09375,-0.6842465318907065,-0.1834907684157142,0.0,0.008981004126343907,0.8976092585927145,0.0,0.15594292564952295,0.00028586563580744044,0.0014965977191045564,0.0
1,0.9347826086956522,-0.5610755465713976,-0.13873807868714766,0.0,0.009218765576978767,0.22240802675585275,0.0,0.012473292027350412,0.0003033521485229735,0.0015350217443407981,0.0
1,0.07142857142857142,-0.6133141133415833,-0.15924070539710056,0.0,0.008367412265605565,0.5,0.0,0.2509097988324512,0.00011481345331673838,0.0012281073358755713,0.0
1,0.0,-0.6143587977037092,-0.16077385609226247,0.0,0.008684060788407437,0.5,0.0,0.39487090321767876,0.00021357598780593473,0.0015332250125270782,0.0
1,0.46153846153846156,-0.7024898005049813,-0.18902771315407674,0.0,0.015535131013888509,1.0,0.0,0.03783835649412162,0.0005617965680004964,0.00790394324727763,0.0
1,0.7435897435897436,-0.6116880598657068,-0.15685580589739345,0.0,0.00928982152452024,0.5,0.0,0.03730514641820258,0.00043085531646984556,0.0015351649156875946,0.0
1,0.0,-0.702508586101705,-0.18905486281080108,0.0,0.008898371704232433,1.0,0.0,0.042997840262622065,0.001583608756931686,0.0014482151744812666,0.0
1,0.5263157894736842,-0.5847969779859195,-0.14800817636405406,0.0,0.009051585310594988,0.3422571580466317,0.0,0.12235506076096059,0.00016946675382215076,0.0015915769655185752,0.0
1,0.10294117647058823,-0.7037427921298821,-0.1908634462900858,0.0,0.009005557324006267,1.0,0.0,0.20805001834728556,0.00019304994842706018,0.0016359563925382383,0.0
1,0.775,-0.7082721404029317,-0.1975096932422894,0.0,0.009853286481529413,1.0,0.0,0.8212360555095153,0.00026544036722395164,0.0021350436857946672,0.0
1,0.8,-0.6308753885089241,-0.1633525626434495,0.0,0.009321561988685374,0.5999999999999999,0.0,0.002013802815430687,0.0003228354372208174,0.0016485935784895265,0.0
1,0.02142857142857143,-0.7028724557341649,-0.18958671967134738,0.0,0.009152767620110516,1.0,0.0,0.09151923298405308,0.0003160349408894989,0.001611170779179281,0.0
1,0.16216216216216217,-0.6879819496377315,-0.18431452271827478,0.0,0.009125646685738883,0.9167022167022167,0.0,0.09189228842366658,0.00023411969902853853,0.001653889052386289,0.0
1,0.019011406844106463,-0.7028537023131802,-0.18955918580716402,0.0,0.009119064440108156,1.0,0.0,0.08906054320012552,0.00033289489322934886,0.0016101557476498665,0.0
1,0.8181818181818182,-0.6116453582525313,-0.1567929802315334,0.0,0.009187699129930034,0.5,0.0,0.03116032963461726,0.0004946927771136762,0.0014360080607519038,0.0
1,0.1,-0.5583657541808761,-0.1399162861620859,0.0,0.013894884222774653,0.19599350649350647,0.0,0.27266696683525227,0.0002634918396841096,0.006051211434147864,0.0
1,0.058823529411764705,-0.7026451605064812,-0.18925317108094436,0.0,0.00941019986027577,1.0,0.0,0.06101409834393991,0.0003402239148382576,0.0018517752719564994,0.0
1,0.3142857142857143,-0.702831012986351,-0.18952709947984414,0.0,0.01724724801064294,1.0,0.0,0.08515762932964631,0.00036824233024307487,0.010121503761334008,0.0
1,0.7938144329896907,-0.5936600429788911,-0.1505241625505248,0.0,0.009271570325504144,0.40012128562765303,0.0,0.043135887299631435,0.00027756044473141255,0.0015579732026712741,0.0
1,0.4,-0.657528369353427,-0.1733907083220228,0.0,0.009051651592936307,0.7503846153846154,0.0,0.07645339132958165,0.00023194331841090823,0.0016043653569139098,0.0
1,0.15384615384615385,-0.6125345575995764,-0.15809724653496032,0.0,0.00874781661692569,0.5,0.0,0.14903199540595344,0.00030548774247877736,0.001321062029495364,0.0
1,0.5420560747663551,-0.622185166617117,-0.16090256652833596,0.0,0.009050008092382664,0.5588083385980581,0.0,0.07721967622409566,0.0003701552602995558,0.0015423129688451104,0.0
1,0.7111111111111111,-0.5573173715770936,-0.1378687535873638,0.0,0.009357157509573335,0.19919191919191914,0.0,0.0694193023394679,0.00035867702922113583,0.0016747792890427732,0.0
1,0.671875,-0.6028965560329204,-0.153944912938622,0.0,0.009081043113634692,0.4521840367235104,0.0,0.06327748757640819,0.00025677847689767276,0.001530074326783936,0.0
1,0.6616541353383458,-0.5881850050100258,-0.1486067902770023,0.0,0.009190567056179957,0.370722322789992,0.0,0.0445322604874421,0.0003153806708835791,0.0016369082403138195,0.0
1,0.03812316715542522,-0.7026731992826137,-0.18929436303880143,0.0,0.009336142193681882,1.0,0.0,0.06484330491282354,0.0002943876261979825,0.001765789906558078,0.0
1,0.5636363636363636,-0.685926445563957,-0.1831348882569264,0.0,0.009550629058939995,0.9101973783791962,0.0,0.03706781892698204,0.0003654009872064206,0.001873067415581802,0.0
1,0.06896551724137931,-0.7046273106953223,-0.19216134405902197,0.0,0.008883520392636787,1.0,0.0,0.3269014660368287,0.000173675896022153,0.0017186678161961414,0.0
1,0.02577319587628866,-0.7031917024928998,-0.1900550790949179,0.0,0.00910712444619178,1.0,0.0,0.1341314085630347,0.00029071954176781983,0.001609384790893115,0.0
1,0.028089887640449437,-0.7028236500333831,-0.189514937603106,0.0,0.009143995251439782,1.0,0.0,0.08514323900894726,0.0003009540446749,0.0016062901422424982,0.0
1,0.07692307692307693,-0.7038687860302616,-0.19104840444189564,0.0,0.009191129345464991,1.0,0.0,0.22532677747930974,0.00014280665695940863,0.001991445212756526,0.0
1,1.0,-0.5881592181719141,-0.1509353579020558,0.0,0.008901618859371517,0.3472753199613455,0.0,0.32325554110301674,6.648831106318776e-05,0.0016665101846341241,0.0
1,0.059782608695652176,-0.7025927967313768,-0.1891763566757954,0.0,0.00912876002247745,1.0,0.0,0.05400562107927752,0.00032553224134048456,0.001572966739787501,0.0
1,0.0273972602739726,-0.7021990026477185,-0.18859837714218558,0.0,0.009324279679150957,1.0,0.0,0.0012593663942378384,0.00010750367265315199,0.0017358755192158125,0.0
1,0.05084745762711865,-0.7040148739690005,-0.19126258264807963,0.0,0.00884247960881484,1.0,0.0,0.24503622001041733,0.00019592485073124453,0.00177573060509951,0.0
1,0.07755102040816327,-0.7025053830053518,-0.18904815913050974,0.0,0.009211011101818906,1.0,0.0,0.04231634713566987,0.00035203863819601827,0.0016269399962312988,0.0
